x	y
5.244	20.00 
5.13	20.00 
5.089	20.00 
4.759	20.00 
5.139	20.00 
5.194	20.00 
5.199	20.00 
4.854	20.00 
4.454	18.00 
3.911	18.00 
4.183	18.00 
4.397	18.00 
4.425	18.00 
4.104	18.00 
3.801	18.00 
4.058	18.00 
3.981	18.00 
3.973	18.00 
3.77	18.00 
3.841	18.00 
3.824	18.00 
3.77	18.00 
3.972	18.00 
3.856	18.00 
3.911	18.00 
3.887	18.00 
3.817	18.00 
3.443	16.00 
3.332	16.00 
3.252	16.00 
3.057	16.00 
3.081	16.00 
3.076	16.00 
2.906	16.00 
2.963	16.00 
2.899	16.00 
3.025	16.00 
3.102	16.00 
3.118	16.00 
3.054	16.00 
2.992	16.00 
3.152	16.00 
3.281	16.00 
3.255	16.00 
2.552	16.00 
2.513	16.00 
2.09	14.00 
1.939	14.00 
1.627	14.00 
1.808	14.00 
2.252	14.00 
2.381	14.00 
2.616	16.00 
2.596	16.00 
2.6	16.00 
2.466	14.00 
3.001	16.00 
2.872	16.00 
2.7	16.00 
2.969	16.00 
2.762	16.00 
3.455	16.00 
3.549	18.00 
3.772	18.00 
3.623	18.00 
3.707	18.00 
3.653	18.00 
2.819	16.00 
2.874	16.00 
2.891	16.00 
2.877	16.00 
2.904	16.00 
2.515	16.00 
2.319	14.00 
2.152	14.00 
2.15	14.00 
2.955	16.00 
3.112	16.00 
2.885	16.00 
2.791	16.00 
3.021	16.00 
2.99	16.00 
3.767	18.00 
3.766	18.00 
3.589	18.00 
3.362	16.00 
3.008	16.00 
2.976	16.00 
3.19	16.00 
3.339	16.00 
2.619	16.00 
2.282	14.00 
2.494	14.00 
2.647	16.00 
2.891	16.00 
2.85	16.00 
2.655	16.00 
2.693	16.00 
3.025	16.00 
3.377	16.00 
4.221	18.00 
3.763	18.00 
4.45	18.00 
4.432	18.00 
5.175	20.00 
5.275	20.00 
4.971	20.00 
5.104	20.00 
5.219	20.00 
5.009	20.00 
5.079	20.00 
5.059	20.00 
5.238	20.00 
5.397	20.00 
5.473	20.00 
5.478	20.00 
5.461	20.00 
5.213	20.00 
5.063	20.00 
5.233	20.00 
5.476	20.00 
5.135	20.00 
4.779	20.00 
4.556	20.00 
4.539	20.00 
4.499	18.00 
4.762	20.00 
4.603	20.00 
4.152	18.00 
4.214	18.00 
4.167	18.00 
4.041	18.00 
4.199	18.00 
4.157	18.00 
2.841	16.00 
3.081	16.00 
2.771	16.00 
2.484	14.00 
2.486	14.00 
2.796	16.00 
2.591	16.00 
2.791	16.00 
2.65	16.00 
2.362	14.00 
2.485	14.00 
2.412	14.00 
2.596	16.00 
2.622	16.00 
2.441	14.00 
2.397	14.00 
2.296	14.00 
2.381	14.00 
2.147	14.00 
2.383	14.00 
2.556	16.00 
2.339	14.00 
3.178	16.00 
2.981	16.00 
2.99	16.00 
2.978	16.00 
3.3	16.00 
3.454	16.00 
3.797	18.00 
4.088	18.00 
4.075	18.00 
4.279	18.00 
4.1	18.00 
3.991	18.00 
4.198	18.00 
4.993	20.00 
5.22	20.00 
5.469	20.00 
5.383	20.00 
5.295	20.00 
5.262	20.00 
5.381	20.00 
5.313	20.00 
5.338	20.00 
5.632	22.00 
5.822	22.00 
5.906	22.00 
5.704	22.00 
6.053	22.00 
6.44	22.00 
6.536	24.00 
6.898	24.00 
6.929	24.00 
7.109	24.00 
6.999	24.00 
7.058	24.00 
7.483	24.00 
6.963	24.00 
7.062	24.00 
7.021	24.00 
6.86	24.00 
6.464	22.00 
5.634	22.00 
5.515	22.00 
4.978	20.00 
4.976	20.00 
4.894	20.00 
4.672	20.00 
4.674	20.00 
4.884	20.00 
4.706	20.00 
4.725	20.00 
4.448	18.00 
4.756	20.00 
5.057	20.00 
4.414	18.00 
4.522	20.00 
4.118	18.00 
4.288	18.00 
4.682	20.00 
4.556	20.00 
4.833	20.00 
4.664	20.00 
4.694	20.00 
5.509	22.00 
5.509	22.00 
5.722	22.00 
5.733	22.00 
5.539	22.00 
5.326	20.00 
5.24	20.00 
5.213	20.00 
5.188	20.00 
5.957	22.00 
5.836	22.00 
5.815	22.00 
6.021	22.00 
6.126	22.00 
6.343	22.00 
6.56	24.00 
6.469	22.00 
6.378	22.00 
5.853	22.00 
5.56	22.00 
5.281	20.00 
5.41	20.00 
5.61	22.00 
5.759	22.00 
5.554	22.00 
5.397	20.00 
5.542	22.00 
5.33	20.00 
5.392	20.00 
5.225	20.00 
5.222	20.00 
5.206	20.00 
5.253	20.00 
5.331	20.00 
5.218	20.00 
5.56	22.00 
6.19	22.00 
6.402	22.00 
6.471	22.00 
5.718	22.00 
5.616	22.00 
5.714	22.00 
5.473	20.00 
5.35	20.00 
4.933	20.00 
4.916	20.00 
4.678	20.00 
4.895	20.00 
5.269	20.00 
5.968	22.00 
6.152	22.00 
6.145	22.00 
6.101	22.00 
6.407	22.00 
6.558	24.00 
6.685	24.00 
6.803	24.00 
6.738	24.00 
6.637	24.00 
6.793	24.00 
6.248	22.00 
6.199	22.00 
5.694	22.00 
6.056	22.00 
6.046	22.00 
6.122	22.00 
6.06	22.00 
5.988	22.00 
5.6	22.00 
5.792	22.00 
5.9	22.00 
6.047	22.00 
5.773	22.00 
5.411	20.00 
5.292	20.00 
4.977	20.00 
4.384	18.00 
4.493	18.00 
4.443	18.00 
4.094	18.00 
4.036	18.00 
4.042	18.00 
4.076	18.00 
3.638	18.00 
3.074	16.00 
2.652	16.00 
2.925	16.00 
2.737	16.00 
2.728	16.00 
2.913	16.00 
2.825	16.00 
2.759	16.00 
2.779	16.00 
3.72	18.00 
3.566	18.00 
3.309	16.00 
3.351	16.00 
3.281	16.00 
3.162	16.00 
3.323	16.00 
3.656	18.00 
2.152	14.00 
2.025	14.00 
1.781	14.00 
1.622	14.00 
1.543	14.00 
1.257	12.00 
0.742	12.00 
0.597	12.00 
0.569	12.00 
0.675	12.00 
0.757	12.00 
0.944	12.00 
0.528	12.00 
1.042	12.00 
1.287	12.00 
1.375	12.00 
2.529	16.00 
2.874	16.00 
2.859	16.00 
2.808	16.00 
3.076	16.00 
2.936	16.00 
2.78	16.00 
2.556	16.00 
2.788	16.00 
2.837	16.00 
2.839	16.00 
2.814	16.00 
2.627	16.00 
2.509	16.00 
2.676	16.00 
2.606	16.00 
2.291	14.00 
2.395	14.00 
2.455	14.00 
2.411	14.00 
2.576	16.00 
2.581	16.00 
2.461	14.00 
2.413	14.00 
2.462	14.00 
2.429	14.00 
1.811	14.00 
1.815	14.00 
1.688	14.00 
1.589	14.00 
1.802	14.00 
1.742	14.00 
2.48	14.00 
2.436	14.00 
2.454	14.00 
2.063	14.00 
2.147	14.00 
2.292	14.00 
2.478	14.00 
2.477	14.00 
2.429	14.00 
2.412	14.00 
2.397	14.00 
2.465	14.00 
2.347	14.00 
3.277	16.00 
3.296	16.00 
3.265	16.00 
3.36	16.00 
3.407	16.00 
1.622	14.00 
1.201	12.00 
1.809	14.00 
2.794	16.00 
2.934	16.00 
3.029	16.00 
3.034	16.00 
2.84	16.00 
2.16	14.00 
3.084	16.00 
2.669	16.00 
2.737	16.00 
2.931	16.00 
2.6	16.00 
2.412	14.00 
2.163	14.00 
2.853	16.00 
3.315	16.00 
3.109	16.00 
3.39	16.00 
3.017	16.00 
3.043	16.00 
3.111	16.00 
2.576	16.00 
2.657	16.00 
2.887	16.00 
2.919	16.00 
2.962	16.00 
2.924	16.00 
3.679	18.00 
3.719	18.00 
3.584	18.00 
3.925	18.00 
4.177	18.00 
3.167	16.00 
3.144	16.00 
3.344	16.00 
3.313	16.00 
3.37	16.00 
3.287	16.00 
3.41	16.00 
3.218	16.00 
2.991	16.00 
2.913	16.00 
2.579	16.00 
2.296	14.00 
1.777	14.00 
1.678	14.00 
1.627	14.00 
1.961	14.00 
1.987	14.00 
2.006	14.00 
3.089	16.00 
3.514	18.00 
3.543	18.00 
3.487	16.00 
2.525	16.00 
2.728	16.00 
2.649	16.00 
2.875	16.00 
2.785	16.00 
2.249	14.00 
2.832	16.00 
2.653	16.00 
2.567	16.00 
2.177	14.00 
2.544	16.00 
2.566	16.00 
2.78	16.00 
2.605	16.00 
2.602	16.00 
2.583	16.00 
2.623	16.00 
2.748	16.00 
2.839	16.00 
2.685	16.00 
2.514	16.00 
3.525	18.00 
3.206	16.00 
3.626	18.00 
3.806	18.00 
4.441	18.00 
4.748	20.00 
4.053	18.00 
4.22	18.00 
4.432	18.00 
4.647	20.00 
5.006	20.00 
5.042	20.00 
5.183	20.00 
5.104	20.00 
4.765	20.00 
4.926	20.00 
4.925	20.00 
4.734	20.00 
4.691	20.00 
4.794	20.00 
5.146	20.00 
4.928	20.00 
4.877	20.00 
4.993	20.00 
4.978	20.00 
5.486	20.00 
5.122	20.00 
4.841	20.00 
4.815	20.00 
4.328	18.00 
4.787	20.00 
4.076	18.00 
4.046	18.00 
4.046	18.00 
3.491	16.00 
3.378	16.00 
3.377	16.00 
3.575	18.00 
3.944	18.00 
3.833	18.00 
3.855	18.00 
3.34	16.00 
3.314	16.00 
3.826	18.00 
3.98	18.00 
4.282	18.00 
4.258	18.00 
4.741	20.00 
4.706	20.00 
4.262	18.00 
4.175	18.00 
4.067	18.00 
4.645	20.00 
4.203	18.00 
4.337	18.00 
4.273	18.00 
4.106	18.00 
3.9	18.00 
4.094	18.00 
4.829	20.00 
4.822	20.00 
4.979	20.00 
4.781	20.00 
4.64	20.00 
4.597	20.00 
4.8	20.00 
5.157	20.00 
4.987	20.00 
5.578	22.00 
5.601	22.00 
5.494	20.00 
5.061	20.00 
5.089	20.00 
5.002	20.00 
4.694	20.00 
4.337	18.00 
3.92	18.00 
4.264	18.00 
4.587	20.00 
4.369	18.00 
4.11	18.00 
4.029	18.00 
4.123	18.00 
4.166	18.00 
3.402	16.00 
3.13	16.00 
2.878	16.00 
2.3	14.00 
2.262	14.00 
1.722	14.00 
2.51	16.00 
2.353	14.00 
1.823	14.00 
2.186	14.00 
2.277	14.00 
2.38	14.00 
2.705	16.00 
3.574	18.00 
3.458	16.00 
3.586	18.00 
3.438	16.00 
3.247	16.00 
3.019	16.00 
2.947	16.00 
2.741	16.00 
2.831	16.00 
2.802	16.00 
3.856	18.00 
2.424	14.00 
2.204	14.00 
1.977	14.00 
1.707	14.00 
1.67	14.00 
1.668	14.00 
2.042	14.00 
2.273	14.00 
2.347	14.00 
2.362	14.00 
2.292	14.00 
3.013	16.00 
2.374	14.00 
2.58	16.00 
2.939	16.00 
3.573	18.00 
3.182	16.00 
2.2	14.00 
2.207	14.00 
2.076	14.00 
2.256	14.00 
2.322	14.00 
3.446	16.00 
3.442	16.00 
2.839	16.00 
2.015	14.00 
1.86	14.00 
2.177	14.00 
2.872	16.00 
1.995	14.00 
2.003	14.00 
2.186	14.00 
2.203	14.00 
2.667	16.00 
2.237	14.00 
2.153	14.00 
1.855	14.00 
2.554	16.00 
2.606	16.00 
2.512	16.00 
2.205	14.00 
1.671	14.00 
1.861	14.00 
1.9	14.00 
1.975	14.00 
1.875	14.00 
1.84	14.00 
1.154	12.00 
0.756	12.00 
0.588	12.00 
0.544	12.00 
0.784	12.00 
0.547	12.00 
0.589	12.00 
0.716	12.00 
0.949	12.00 
2.091	14.00 
1.917	14.00 
1.894	14.00 
2.084	14.00 
2.057	14.00 
1.838	14.00 
2.191	14.00 
2.873	16.00 
2.656	16.00 
2.637	16.00 
2.046	14.00 
1.933	14.00 
2.317	14.00 
2.355	14.00 
2.236	14.00 
2.412	14.00 
2.272	14.00 
1.958	14.00 
2.213	14.00 
2.811	16.00 
3.075	16.00 
3.024	16.00 
3.184	16.00 
2.877	16.00 
3.153	16.00 
2.948	16.00 
2.902	16.00 
2.852	16.00 
2.941	16.00 
2.365	14.00 
2.84	16.00 
2.897	16.00 
2.108	14.00 
2.098	14.00 
2.317	14.00 
2.341	14.00 
2.216	14.00 
2.021	14.00 
1.928	14.00 
1.99	14.00 
1.87	14.00 
1.606	14.00 
1.513	14.00 
1.53	14.00 
1.587	14.00 
1.595	14.00 
0.884	12.00 
1.373	12.00 
1.551	14.00 
1.53	14.00 
1.378	12.00 
1.191	12.00 
1.392	12.00 
0.925	12.00 
0.65	12.00 
1.133	12.00 
0.743	12.00 
1.206	12.00 
1.115	12.00 
1.238	12.00 
1.965	14.00 
1.664	14.00 
0.926	12.00 
0.997	12.00 
0.913	12.00 
0.966	12.00 
1.26	12.00 
1.409	12.00 
2.244	14.00 
1.7	14.00 
0.752	12.00 
0.645	12.00 
1.352	12.00 
1.174	12.00 
1.301	12.00 
1.196	12.00 
1.515	14.00 
1.547	14.00 
1.729	14.00 
1.244	12.00 
1.154	12.00 
1.044	12.00 
1.697	14.00 
2.358	14.00 
2.412	14.00 
2.248	14.00 
2.31	14.00 
2.112	14.00 
1.847	14.00 
2.442	14.00 
2.095	14.00 
2.243	14.00 
2.319	14.00 
3.084	16.00 
2.396	14.00 
2.125	14.00 
2.282	14.00 
1.825	14.00 
1.19	12.00 
1.319	12.00 
0.918	12.00 
0.891	12.00 
0.536	12.00 
1.006	12.00 
1.27	12.00 
1.389	12.00 
1.267	12.00 
1.579	14.00 
1.426	12.00 
0.53	12.00 
0.502	12.00 
1.399	12.00 
1.488	12.00 
1.084	12.00 
0.977	12.00 
1.046	12.00 
0.806	12.00 
0.594	12.00 
1.182	12.00 
1.559	14.00 
1.608	14.00 
1.329	12.00 
2.329	14.00 
2.711	16.00 
3.149	16.00 
2.456	14.00 
2.575	16.00 
2.642	16.00 
2.292	14.00 
2.5	16.00 
2.235	14.00 
2.124	14.00 
1.257	12.00 
1.243	12.00 
0.612	12.00 
0.691	12.00 
1.296	12.00 
1.184	12.00 
1.103	12.00 
1.183	12.00 
1.315	12.00 
1.392	12.00 
1.076	12.00 
1.587	14.00 
1.237	12.00 
1.047	12.00 
1.368	12.00 
1.076	12.00 
1.059	12.00 
1.875	14.00 
1.796	14.00 
1.869	14.00 
1.681	14.00 
2.307	14.00 
1.935	14.00 
1.596	14.00 
2.162	14.00 
2.056	14.00 
1.911	14.00 
1.925	14.00 
1.618	14.00 
1.218	12.00 
1.017	12.00 
1.115	12.00 
1.725	14.00 
2.006	14.00 
1.244	12.00 
2.516	16.00 
2.419	14.00 
2.313	14.00 
2.458	14.00 
3.498	16.00 
2.922	16.00 
3.102	16.00 
3.826	18.00 
4.457	18.00 
3.167	16.00 
3.508	18.00 
3.729	18.00 
3.741	18.00 
4.487	18.00 
4.52	20.00 
4.025	18.00 
4.063	18.00 
2.87	16.00 
2.715	16.00 
2.954	16.00 
3.103	16.00 
2.142	14.00 
2.693	16.00 
2.708	16.00 
2.941	16.00 
2.596	16.00 
2.22	14.00 
2.045	14.00 
2.053	14.00 
1.918	14.00 
2.323	14.00 
1.675	14.00 
1.793	14.00 
1.472	12.00 
1.12	12.00 
1.095	12.00 
1.2	12.00 
1.351	12.00 
1.384	12.00 
1.502	14.00 
1.694	14.00 
1.689	14.00 
1.537	14.00 
2.566	16.00 
1.85	14.00 
1.99	14.00 
2.623	16.00 
2.501	16.00 
2.455	14.00 
2.58	16.00 
2.634	16.00 
2.409	14.00 
2.521	16.00 
2.741	16.00 
3.006	16.00 
2.926	16.00 
3.328	16.00 
2.895	16.00 
3.11	16.00 
3.03	16.00 
3.231	16.00 
3.155	16.00 
2.947	16.00 
2.574	16.00 
2.022	14.00 
2.209	14.00 
2.181	14.00 
2.688	16.00 
2.655	16.00 
2.512	16.00 
2.272	14.00 
2.139	14.00 
2.235	14.00 
2.428	14.00 
3.013	16.00 
3.347	16.00 
3.203	16.00 
2.049	14.00 
1.846	14.00 
2.563	16.00 
1.841	14.00 
2.08	14.00 
3.039	16.00 
3.271	16.00 
3.144	16.00 
3.322	16.00 
3.113	16.00 
2.939	16.00 
3.375	16.00 
2.468	14.00 
2.461	14.00 
2.418	14.00 
2.637	16.00 
2.465	14.00 
1.635	14.00 
1.391	12.00 
1.144	12.00 
1.234	12.00 
1.148	12.00 
0.718	12.00 
0.63	12.00 
1.99	14.00 
1.887	14.00 
1.775	14.00 
1.624	14.00 
1.736	14.00 
0.632	12.00 
0.605	12.00 
1.309	12.00 
2.043	14.00 
2.096	14.00 
2.166	14.00 
2.331	14.00 
2.315	14.00 
2.451	14.00 
2.328	14.00 
1.547	14.00 
1.369	12.00 
1.863	14.00 
1.405	12.00 
1.472	12.00 
1.564	14.00 
1.693	14.00 
1.308	12.00 
1.369	12.00 
1.797	14.00 
1.477	12.00 
1.5	14.00 
1.69	14.00 
2.131	14.00 
0.845	12.00 
0.914	12.00 
1.03	12.00 
2.571	16.00 
2.535	16.00 
2.737	16.00 
3.211	16.00 
2.98	16.00 
3.206	16.00 
4.611	20.00 
4.645	20.00 
4.551	20.00 
4.049	18.00 
3.875	18.00 
4.106	18.00 
3.778	18.00 
3.685	18.00 
3.622	18.00 
3.608	18.00 
3.456	16.00 
3.472	16.00 
2.76	16.00 
3.345	16.00 
3.652	18.00 
3.664	18.00 
3.288	16.00 
3.5	18.00 
3.756	18.00 
3.571	18.00 
3.358	16.00 
3.082	16.00 
2.99	16.00 
2.296	14.00 
1.766	14.00 
1.856	14.00 
1.851	14.00 
1.821	14.00 
1.573	14.00 
1.556	14.00 
1.301	12.00 
2.171	14.00 
1.694	14.00 
2.125	14.00 
0.976	12.00 
0.994	12.00 
1.28	12.00 
1.36	12.00 
1.01	12.00 
0.742	12.00 
1.598	14.00 
1.101	12.00 
0.571	12.00 
0.834	12.00 
1.069	12.00 
1.128	12.00 
1.045	12.00 
1.056	12.00 
2.095	14.00 
2.711	16.00 
3.3	16.00 
2.346	14.00 
2.304	14.00 
1.933	14.00 
2.054	14.00 
1.963	14.00 
1.487	12.00 
1.617	14.00 
1.626	14.00 
0.947	12.00 
1.323	12.00 
1.522	14.00 
1.931	14.00 
1.807	14.00 
2.889	16.00 
2.532	16.00 
2.26	14.00 
2.532	16.00 
2.788	16.00 
2.392	14.00 
2.191	14.00 
2.667	16.00 
1.876	14.00 
1.971	14.00 
1.752	14.00 
1.787	14.00 
1.797	14.00 
1.081	12.00 
1.243	12.00 
1.517	14.00 
1.337	12.00 
2.148	14.00 
2.113	14.00 
2.008	14.00 
1.627	14.00 
2.573	16.00 
2.446	14.00 
1.647	14.00 
1.762	14.00 
1.456	12.00 
3.306	16.00 
3.052	16.00 
2.929	16.00 
3.692	18.00 
3.304	16.00 
4.784	20.00 
5.259	20.00 
5.218	20.00 
5.05	20.00 
5.061	20.00 
4.823	20.00 
4.914	20.00 
4.517	20.00 
4.545	20.00 
4.238	18.00 
4.648	20.00 
5.304	20.00 
5.714	22.00 
6.248	22.00 
5.943	22.00 
6.722	24.00 
6.951	24.00 
7.016	24.00 
7.162	24.00 
6.086	22.00 
5.451	20.00 
5.821	22.00 
5.771	22.00 
6.344	22.00 
6.596	24.00 
5.221	20.00 
5.517	22.00 
5.258	20.00 
4.201	18.00 
4.528	20.00 
4.418	18.00 
4.27	18.00 
3.7	18.00 
3.867	18.00 
4.521	20.00 
4.439	18.00 
4.448	18.00 
4.4	18.00 
4.326	18.00 
4.381	18.00 
3.584	18.00 
3.51	18.00 
3.546	18.00 
3.715	18.00 
4.221	18.00 
4.219	18.00 
3.727	18.00 
4.045	18.00 
4.506	20.00 
4.822	20.00 
4.854	20.00 
5.064	20.00 
5.527	22.00 
5.808	22.00 
4.97	20.00 
5.036	20.00 
4.987	20.00 
4.654	20.00 
4.528	20.00 
4.26	18.00 
5.083	20.00 
5.578	22.00 
5.279	20.00 
5.516	22.00 
5.247	20.00 
4.784	20.00 
4.984	20.00 
5.034	20.00 
6.36	22.00 
6.26	22.00 
6.132	22.00 
6.431	22.00 
5.189	20.00 
6.204	22.00 
6.416	22.00 
5.189	20.00 
4.892	20.00 
4.957	20.00 
5.006	20.00 
3.352	16.00 
2.829	16.00 
2.9	16.00 
2.76	16.00 
2.22	14.00 
2.244	14.00 
2.627	16.00 
2.626	16.00 
1.416	12.00 
2.091	14.00 
2.183	14.00 
1.976	14.00 
1.839	14.00 
1.644	14.00 
2.563	16.00 
2.023	14.00 
1.641	14.00 
1.676	14.00 
2.563	16.00 
2.792	16.00 
2.575	16.00 
2.057	14.00 
2.721	16.00 
2.624	16.00 
2.985	16.00 
3.229	16.00 
2.962	16.00 
4.682	20.00 
4.613	20.00 
5.24	20.00 
5.113	20.00 
5.159	20.00 
5.587	22.00 
5.672	22.00 
6.306	22.00 
6.579	24.00 
6.402	22.00 
5.817	22.00 
5.983	22.00 
6.182	22.00 
5.956	22.00 
6.184	22.00 
6.293	22.00 
5.56	22.00 
5.248	20.00 
5.407	20.00 
5.64	22.00 
5.602	22.00 
3.983	18.00 
4.002	18.00 
3.492	16.00 
3.179	16.00 
3.113	16.00 
2.979	16.00 
2.91	16.00 
3.272	16.00 
2.253	14.00 
1.853	14.00 
1.659	14.00 
1.939	14.00 
1.737	14.00 
1.598	14.00 
1.508	14.00 
1.435	12.00 
1.461	12.00 
0.909	12.00 
0.891	12.00 
0.744	12.00 
0.586	12.00 
0.613	12.00 
0.581	12.00 
1.383	12.00 
0.823	12.00 
2.042	14.00 
2.416	14.00 
2.356	14.00 
2.521	16.00 
2.42	14.00 
2.4	14.00 
2.38	14.00 
2.241	14.00 
2.341	14.00 
2.24	14.00 
2.209	14.00 
2.31	14.00 
1.797	14.00 
2.063	14.00 
2.057	14.00 
2.407	14.00 
2.542	16.00 
2.752	16.00 
2.579	16.00 
2.973	16.00 
3.231	16.00 
2.883	16.00 
2.83	16.00 
3.492	16.00 
3.435	16.00 
3.744	18.00 
4.194	18.00 
3.916	18.00 
3.895	18.00 
4.095	18.00 
4.192	18.00 
4.205	18.00 
4.163	18.00 
4.111	18.00 
4.16	18.00 
4.517	20.00 
4.698	20.00 
3.984	18.00 
4.139	18.00 
4.377	18.00 
4.442	18.00 
4.116	18.00 
4.366	18.00 
4.303	18.00 
4.581	20.00 
4.61	20.00 
4.35	18.00 
4.013	18.00 
3.831	18.00 
3.557	18.00 
4.53	20.00 
3.965	18.00 
3.472	16.00 
3.602	18.00 
3.707	18.00 
4.571	20.00 
4.676	20.00 
4.236	18.00 
4.066	18.00 
4.137	18.00 
4.175	18.00 
4.112	18.00 
4.296	18.00 
4.741	20.00 
4.664	20.00 
4.311	18.00 
4.223	18.00 
4.429	18.00 
4.241	18.00 
4.176	18.00 
4.192	18.00 
4.258	18.00 
4.333	18.00 
4.175	18.00 
4.661	20.00 
4.552	20.00 
3.443	16.00 
3.505	18.00 
3.743	18.00 
3.855	18.00 
4.154	18.00 
4.23	18.00 
4.131	18.00 
3.968	18.00 
3.909	18.00 
3.872	18.00 
3.806	18.00 
3.779	18.00 
3.854	18.00 
3.75	18.00 
3.674	18.00 
3.394	16.00 
3.084	16.00 
3.568	18.00 
3.646	18.00 
2.911	16.00 
3.436	16.00 
3.259	16.00 
2.869	16.00 
2.895	16.00 
2.887	16.00 
2.926	16.00 
2.987	16.00 
3.2	16.00 
3.083	16.00 
2.733	16.00 
2.509	16.00 
2.064	14.00 
2.101	14.00 
2.084	14.00 
1.97	14.00 
2.152	14.00 
1.867	14.00 
1.931	14.00 
2.399	14.00 
2.354	14.00 
2.441	14.00 
2.213	14.00 
1.875	14.00 
1.611	14.00 
1.403	12.00 
1.133	12.00 
1.046	12.00 
1.257	12.00 
1.287	12.00 
1.576	14.00 
1.593	14.00 
1.569	14.00 
1.44	12.00 
1.676	14.00 
0.984	12.00 
1.132	12.00 
0.87	12.00 
0.97	12.00 
1.075	12.00 
1	12.00 
1.053	12.00 
0.921	12.00 
0.94	12.00 
0.972	12.00 
0.865	12.00 
0.557	12.00 
0.573	12.00 
0.502	12.00 
0.713	12.00 
0.95	12.00 
0.606	12.00 
0.516	12.00 
1.498	12.00 
2.103	14.00 
2.063	14.00 
2.083	14.00 
2.051	14.00 
2.229	14.00 
2.546	16.00 
2.275	14.00 
2.308	14.00 
2.558	16.00 
2.538	16.00 
2.646	16.00 
2.818	16.00 
2.323	14.00 
2.521	16.00 
2.381	14.00 
1.693	14.00 
2.525	16.00 
2.655	16.00 
2.458	14.00 
2.47	14.00 
2.707	16.00 
2.628	16.00 
2.692	16.00 
2.58	16.00 
2.523	16.00 
2.586	16.00 
2.85	16.00 
2.692	16.00 
2.809	16.00 
2.684	16.00 
2.809	16.00 
1.889	14.00 
1.67	14.00 
1.99	14.00 
2.299	14.00 
2.331	14.00 
2.295	14.00 
2.806	16.00 
2.727	16.00 
2.729	16.00 
2.995	16.00 
3.258	16.00 
3.139	16.00 
2.466	14.00 
2.786	16.00 
3.058	16.00 
2.92	16.00 
3.05	16.00 
2.911	16.00 
3.677	18.00 
3.421	16.00 
3.237	16.00 
3.321	16.00 
3.55	18.00 
3.524	18.00 
3.19	16.00 
3.193	16.00 
3.128	16.00 
3.457	16.00 
3.53	18.00 
3.624	18.00 
3.582	18.00 
3.704	18.00 
3.69	18.00 
3.486	16.00 
3.211	16.00 
2.999	16.00 
2.921	16.00 
2.509	16.00 
2.601	16.00 
2.838	16.00 
2.481	14.00 
2.464	14.00 
2.789	16.00 
2.701	16.00 
2.762	16.00 
2.8	16.00 
2.983	16.00 
2.896	16.00 
3.145	16.00 
3.223	16.00 
3.479	16.00 
3.169	16.00 
3.539	18.00 
3.519	18.00 
3.679	18.00 
3.824	18.00 
3.667	18.00 
3.544	18.00 
3.594	18.00 
3.885	18.00 
4.251	18.00 
4.184	18.00 
4.127	18.00 
4.513	20.00 
4.259	18.00 
4.166	18.00 
4.359	18.00 
4.376	18.00 
4.191	18.00 
4.023	18.00 
4.037	18.00 
4.561	20.00 
4.559	20.00 
4.862	20.00 
4.955	20.00 
4.933	20.00 
4.647	20.00 
4.625	20.00 
4.161	18.00 
4.105	18.00 
3.892	18.00 
3.981	18.00 
3.223	16.00 
3.148	16.00 
3.032	16.00 
2.877	16.00 
2.67	16.00 
2.549	16.00 
2.488	14.00 
1.856	14.00 
1.837	14.00 
2.491	14.00 
2.391	14.00 
2.708	16.00 
2.675	16.00 
2.679	16.00 
2.501	16.00 
2.454	14.00 
2.028	14.00 
1.811	14.00 
2.015	14.00 
2.075	14.00 
2.097	14.00 
2.191	14.00 
2.329	14.00 
2.618	16.00 
2.728	16.00 
2.997	16.00 
2.701	16.00 
2.741	16.00 
2.443	14.00 
2.424	14.00 
2.434	14.00 
2.539	16.00 
2.979	16.00 
3.296	16.00 
3.196	16.00 
3.066	16.00 
3.029	16.00 
3.14	16.00 
3.381	16.00 
3.167	16.00 
3.199	16.00 
3.657	18.00 
3.569	18.00 
3.392	16.00 
3.738	18.00 
4.083	18.00 
4.061	18.00 
4.207	18.00 
4.958	20.00 
5.104	20.00 
5.069	20.00 
5.209	20.00 
6.017	22.00 
6.469	22.00 
6.455	22.00 
6.571	24.00 
6.442	22.00 
6.204	22.00 
5.931	22.00 
5.77	22.00 
5.72	22.00 
5.575	22.00 
5.771	22.00 
5.612	22.00 
5.743	22.00 
5.367	20.00 
5.289	20.00 
5.234	20.00 
4.867	20.00 
4.652	20.00 
4.612	20.00 
4.957	20.00 
4.387	18.00 
4.546	20.00 
4.341	18.00 
4.44	18.00 
4.432	18.00 
4.568	20.00 
4.513	20.00 
4.67	20.00 
4.65	20.00 
4.433	18.00 
4.089	18.00 
4.123	18.00 
4.154	18.00 
3.983	18.00 
3.358	16.00 
3.387	16.00 
3.897	18.00 
3.927	18.00 
3.799	18.00 
3.551	18.00 
4.159	18.00 
4.052	18.00 
3.913	18.00 
4.204	18.00 
4.612	20.00 
4.537	20.00 
4.837	20.00 
5.001	20.00 
5.373	20.00 
6.24	22.00 
6.373	22.00 
6.348	22.00 
6.596	24.00 
6.546	24.00 
6.321	22.00 
6.428	22.00 
6.457	22.00 
6.545	24.00 
6.549	24.00 
6.488	22.00 
6.206	22.00 
6.339	22.00 
