,startday,收取费用(元)
3578,14/5/2018,16
3579,17/5/2018,16
3580,19/5/2018,16
3581,10/5/2018,16
3582,10/5/2018,16
3583,13/5/2018,16
3584,10/5/2018,16
3585,13/5/2018,16
3586,9/5/2018,16
3587,13/5/2018,16
3588,21/5/2018,16
3589,23/5/2018,16
3590,19/5/2018,16
3591,29/5/2018,16
3592,19/5/2018,16
3593,13/5/2018,16
3594,21/5/2018,16
3595,21/5/2018,16
3596,10/5/2018,16
3597,13/5/2018,16
3598,19/5/2018,16
3599,10/5/2018,16
3600,10/5/2018,16
3601,22/5/2018,16
3602,19/5/2018,16
3603,20/5/2018,16
3604,2/5/2018,16
3605,13/5/2018,16
3606,31/5/2018,16
3607,10/5/2018,16
3608,10/5/2018,16
3609,16/5/2018,16
3610,21/5/2018,16
3611,26/5/2018,16
3612,10/5/2018,16
3613,13/5/2018,16
3614,13/5/2018,16
3615,23/5/2018,16
3616,7/5/2018,16
3617,12/5/2018,16
3618,9/5/2018,16
3619,26/5/2018,16
3620,21/5/2018,16
3621,30/5/2018,16
3622,9/5/2018,16
3623,10/5/2018,16
3624,7/5/2018,16
3625,8/5/2018,16
3626,13/5/2018,16
3627,23/5/2018,16
3628,4/5/2018,16
3629,9/5/2018,16
3630,21/5/2018,16
3631,9/5/2018,16
3632,13/5/2018,16
3633,13/5/2018,16
3634,30/5/2018,16
3635,3/5/2018,16
3636,10/5/2018,16
3637,30/5/2018,16
3638,16/5/2018,16
3639,17/5/2018,16
3640,26/5/2018,16
3641,10/5/2018,16
3642,5/5/2018,16
3643,10/5/2018,16
3644,24/5/2018,16
3645,13/5/2018,16
3646,31/5/2018,16
3647,10/5/2018,16
3648,19/5/2018,16
3649,19/5/2018,16
3650,17/5/2018,16
3651,26/5/2018,16
3652,30/5/2018,16
3653,16/5/2018,16
3654,16/5/2018,16
3655,13/5/2018,16
3656,19/5/2018,16
3657,17/5/2018,16
3658,2/5/2018,16
3659,29/5/2018,16
3660,30/5/2018,16
3661,17/5/2018,16
3662,19/5/2018,16
3663,26/5/2018,16
3664,30/5/2018,16
3665,9/5/2018,16
3666,31/5/2018,16
3667,12/5/2018,16
3668,9/5/2018,16
3669,16/5/2018,16
3670,17/5/2018,16
3671,20/5/2018,16
3672,13/5/2018,16
3673,22/5/2018,16
3674,16/5/2018,16
3675,19/5/2018,16
3676,20/5/2018,16
3677,30/5/2018,16
3678,16/5/2018,16
3679,8/5/2018,16
3680,10/5/2018,16
3681,19/5/2018,16
3682,20/5/2018,16
3683,23/5/2018,16
3684,30/5/2018,16
3685,25/5/2018,16
3686,10/5/2018,16
3687,21/5/2018,16
3688,22/5/2018,16
3689,25/5/2018,16
3690,9/5/2018,16
3691,10/5/2018,16
3692,2/5/2018,16
3693,21/5/2018,16
3694,10/5/2018,16
3695,13/5/2018,16
3696,17/5/2018,16
3697,13/5/2018,16
3698,13/5/2018,16
3699,30/5/2018,16
3700,10/5/2018,16
3701,13/5/2018,16
3702,14/5/2018,16
3703,29/5/2018,16
3704,31/5/2018,16
3705,9/5/2018,16
3706,13/5/2018,16
3707,30/5/2018,16
3708,2/5/2018,16
3709,6/5/2018,16
3710,16/5/2018,16
3711,2/5/2018,16
3712,13/5/2018,16
3713,16/5/2018,16
3714,19/5/2018,16
3715,22/5/2018,16
3716,31/5/2018,16
3717,11/5/2018,16
3718,22/5/2018,16
3719,13/5/2018,16
3720,10/5/2018,16
3721,10/5/2018,16
3722,10/5/2018,16
3723,30/5/2018,16
3724,9/5/2018,16
3725,21/5/2018,16
3726,11/5/2018,16
3727,13/5/2018,16
3728,23/5/2018,16
3729,2/5/2018,16
3730,21/5/2018,16
3731,9/5/2018,16
3732,13/5/2018,16
3733,19/5/2018,16
3734,23/5/2018,16
3735,24/5/2018,16
3736,30/5/2018,16
3737,14/5/2018,16
3738,16/5/2018,16
3739,10/5/2018,16
3740,2/5/2018,16
3741,9/5/2018,16
3742,10/5/2018,16
3743,13/5/2018,16
3744,13/5/2018,16
3745,13/5/2018,16
3746,19/5/2018,16
3747,30/5/2018,16
3748,9/5/2018,16
3749,9/5/2018,16
3750,29/5/2018,16
3751,30/5/2018,16
3752,9/5/2018,16
3753,11/5/2018,16
3754,30/5/2018,16
3755,13/5/2018,16
3756,13/5/2018,16
3757,31/5/2018,16
3758,13/5/2018,16
3759,13/5/2018,16
3760,10/5/2018,16
3761,26/5/2018,16
3762,8/5/2018,16
3763,21/5/2018,16
3764,8/5/2018,16
3765,10/5/2018,16
3766,17/5/2018,16
3767,9/5/2018,16
3768,16/5/2018,16
3769,17/5/2018,16
3770,13/5/2018,16
3771,30/5/2018,16
3772,31/5/2018,16
3773,7/5/2018,16
3774,13/5/2018,16
3775,31/5/2018,16
3776,11/5/2018,16
3777,13/5/2018,16
3778,26/5/2018,16
3779,26/5/2018,16
3780,9/5/2018,16
3781,13/5/2018,16
3782,2/5/2018,16
3783,13/5/2018,16
3784,21/5/2018,16
3785,23/5/2018,16
3786,31/5/2018,16
3787,10/5/2018,16
3788,26/5/2018,16
3789,26/5/2018,16
3790,13/5/2018,16
3791,22/5/2018,16
3792,10/5/2018,16
3793,30/5/2018,16
3794,9/5/2018,16
3795,17/5/2018,16
3796,19/5/2018,16
3797,9/5/2018,16
3798,13/5/2018,16
3799,19/5/2018,16
3800,22/5/2018,16
3801,31/5/2018,16
3802,10/5/2018,16
3803,2/5/2018,16
3804,10/5/2018,16
3805,19/5/2018,16
3806,23/5/2018,16
3807,14/5/2018,16
3808,30/5/2018,16
3809,13/5/2018,16
3810,30/5/2018,16
3811,13/5/2018,16
3812,13/5/2018,16
3813,13/5/2018,16
3814,19/5/2018,16
3815,31/5/2018,16
3816,11/5/2018,16
3817,10/5/2018,16
3818,20/5/2018,16
3819,9/5/2018,16
3820,31/5/2018,16
3821,8/5/2018,16
3822,12/5/2018,16
3823,19/5/2018,16
3824,21/5/2018,16
3825,22/5/2018,16
3826,26/5/2018,16
3827,10/5/2018,16
3828,26/5/2018,16
3829,9/5/2018,16
3830,9/5/2018,16
3831,9/5/2018,16
3832,13/5/2018,16
3833,13/5/2018,16
3834,13/5/2018,16
3835,15/5/2018,16
3836,19/5/2018,16
3837,10/5/2018,16
3838,10/5/2018,16
3839,2/5/2018,16
3840,13/5/2018,16
3841,13/5/2018,16
3842,20/5/2018,16
3843,24/5/2018,16
3844,9/5/2018,16
3845,10/5/2018,16
3846,10/5/2018,16
3847,19/5/2018,16
3848,21/5/2018,16
3849,13/5/2018,16
3850,13/5/2018,16
3851,22/5/2018,16
3852,9/5/2018,16
3853,10/5/2018,16
3854,10/5/2018,16
3855,13/5/2018,16
3856,29/5/2018,16
3857,19/5/2018,16
3858,19/5/2018,16
3859,19/5/2018,16
3860,26/5/2018,16
3861,8/5/2018,16
3862,11/5/2018,16
3863,26/5/2018,16
3864,19/5/2018,16
3865,26/5/2018,16
3866,28/5/2018,16
3867,13/5/2018,16
3868,9/5/2018,16
3869,26/5/2018,16
3870,25/5/2018,16
3871,30/5/2018,16
3872,11/5/2018,16
3873,16/5/2018,16
3874,2/5/2018,16
3875,7/5/2018,16
3876,9/5/2018,16
3877,19/5/2018,16
3878,23/5/2018,16
3879,30/5/2018,16
3880,9/5/2018,16
3881,11/5/2018,16
3882,11/5/2018,16
3883,17/5/2018,16
3884,28/5/2018,16
3885,30/5/2018,16
3886,21/5/2018,16
3887,23/5/2018,16
3888,13/5/2018,16
3889,9/5/2018,16
3890,13/5/2018,16
3891,16/5/2018,16
3892,9/5/2018,16
3893,10/5/2018,16
3894,11/5/2018,16
3895,23/5/2018,16
3896,26/5/2018,16
3897,31/5/2018,16
3898,31/5/2018,16
3899,13/5/2018,16
3900,7/5/2018,16
3901,13/5/2018,16
3902,10/5/2018,16
3903,9/5/2018,16
3904,10/5/2018,16
3905,13/5/2018,16
3906,2/5/2018,16
3907,9/5/2018,16
3908,21/5/2018,16
3909,13/5/2018,16
3910,19/5/2018,16
3911,7/5/2018,16
3912,9/5/2018,16
3913,17/5/2018,16
3914,26/5/2018,16
3915,26/5/2018,16
3916,31/5/2018,16
3917,10/5/2018,16
3918,13/5/2018,16
3919,14/5/2018,16
3920,16/5/2018,16
3921,9/5/2018,16
3922,29/5/2018,16
3923,30/5/2018,16
3924,7/5/2018,16
3925,9/5/2018,16
3926,13/5/2018,16
3927,24/5/2018,16
3928,31/5/2018,16
3929,9/5/2018,16
3930,19/5/2018,16
3931,9/5/2018,16
3932,9/5/2018,16
3933,23/5/2018,16
3934,25/5/2018,16
3935,30/5/2018,16
3936,31/5/2018,16
3937,26/5/2018,16
3938,13/5/2018,16
3939,31/5/2018,16
3940,17/5/2018,16
3941,3/5/2018,16
3942,31/5/2018,16
3943,10/5/2018,16
3944,13/5/2018,16
3945,13/5/2018,16
3946,28/5/2018,16
3947,30/5/2018,16
3948,11/5/2018,16
3949,7/5/2018,16
3950,13/5/2018,16
3951,21/5/2018,16
3952,30/5/2018,16
3953,2/5/2018,16
3954,9/5/2018,16
3955,10/5/2018,16
3956,13/5/2018,16
3957,19/5/2018,16
3958,30/5/2018,16
3959,30/5/2018,16
3960,11/5/2018,16
3961,19/5/2018,16
3962,13/5/2018,16
3963,29/5/2018,16
3964,19/5/2018,16
3965,26/5/2018,16
3966,9/5/2018,16
3967,25/5/2018,16
3968,8/5/2018,16
3969,20/5/2018,16
3970,10/5/2018,16
3971,10/5/2018,16
3972,13/5/2018,16
3973,9/5/2018,16
3974,17/5/2018,16
3975,23/5/2018,16
3976,31/5/2018,16
3977,24/5/2018,16
3978,30/5/2018,16
3979,20/5/2018,16
3980,10/5/2018,16
3981,10/5/2018,16
3982,8/5/2018,16
3983,8/5/2018,16
3984,16/5/2018,16
3985,19/5/2018,16
3986,20/5/2018,16
3987,30/5/2018,16
3988,31/5/2018,16
3989,10/5/2018,16
3990,31/5/2018,16
3991,10/5/2018,16
3992,13/5/2018,16
3993,7/5/2018,16
3994,7/5/2018,16
3995,10/5/2018,16
3996,11/5/2018,16
3997,19/5/2018,16
3998,2/5/2018,16
3999,21/5/2018,16
4000,23/5/2018,16
4001,10/5/2018,16
4002,26/5/2018,16
4003,16/5/2018,16
4004,7/5/2018,16
4005,31/5/2018,16
4006,20/5/2018,16
4007,26/5/2018,16
4008,2/5/2018,16
4009,16/5/2018,16
4010,20/5/2018,16
4011,24/5/2018,16
4012,10/5/2018,16
4013,24/5/2018,16
4014,2/5/2018,16
4015,9/5/2018,16
4016,10/5/2018,16
4017,24/5/2018,16
4018,10/5/2018,16
4019,20/5/2018,16
4020,13/5/2018,16
4021,9/5/2018,16
4022,9/5/2018,16
4023,10/5/2018,16
4024,12/5/2018,16
4025,10/5/2018,16
4026,21/5/2018,16
4027,21/5/2018,16
4028,21/5/2018,16
4029,28/5/2018,16
4030,17/5/2018,16
4031,9/5/2018,16
4032,9/5/2018,16
4033,9/5/2018,16
4034,17/5/2018,16
4035,7/5/2018,16
4036,19/5/2018,16
4037,26/5/2018,16
4038,23/5/2018,16
4039,7/5/2018,16
4040,20/5/2018,16
4041,19/5/2018,16
4042,9/5/2018,16
4043,10/5/2018,16
4044,9/5/2018,16
4045,23/5/2018,16
4046,7/5/2018,16
4047,9/5/2018,16
4048,10/5/2018,16
4049,11/5/2018,16
4050,9/5/2018,16
4051,13/5/2018,16
4052,7/5/2018,16
4053,7/5/2018,16
4054,10/5/2018,16
4055,3/5/2018,16
4056,13/5/2018,16
4057,19/5/2018,16
4058,29/5/2018,16
4059,9/5/2018,16
4060,10/5/2018,16
4061,10/5/2018,16
4062,13/5/2018,16
4063,7/5/2018,16
4064,9/5/2018,16
4065,12/5/2018,16
4066,14/5/2018,16
4067,15/5/2018,16
4068,19/5/2018,16
4069,7/5/2018,16
4070,21/5/2018,16
4071,12/5/2018,16
4072,28/5/2018,16
4073,21/5/2018,16
4074,10/5/2018,16
4075,14/5/2018,16
4076,16/5/2018,16
4077,23/5/2018,16
4078,10/5/2018,16
4079,13/5/2018,16
4080,23/5/2018,16
4081,20/5/2018,16
4082,16/5/2018,16
4083,24/5/2018,16
4084,11/5/2018,16
4085,13/5/2018,16
4086,10/5/2018,16
4087,16/5/2018,16
4088,9/5/2018,16
4089,9/5/2018,16
4090,23/5/2018,16
4091,26/5/2018,16
4092,9/5/2018,16
4093,9/5/2018,16
4094,9/5/2018,16
4095,11/5/2018,16
4096,19/5/2018,16
4097,20/5/2018,16
4098,10/5/2018,16
4099,13/5/2018,16
4100,28/5/2018,16
4101,19/5/2018,16
4102,19/5/2018,16
4103,13/5/2018,16
4104,10/5/2018,16
4105,13/5/2018,16
4106,19/5/2018,16
4107,19/5/2018,16
4108,13/5/2018,16
4109,9/5/2018,16
4110,13/5/2018,16
4111,19/5/2018,16
4112,30/5/2018,16
4113,11/5/2018,16
4114,21/5/2018,16
4115,30/5/2018,16
4116,2/5/2018,16
4117,17/5/2018,16
4118,23/5/2018,16
4119,20/5/2018,16
4120,21/5/2018,16
4121,21/5/2018,16
4122,29/5/2018,16
4123,19/5/2018,16
4124,26/5/2018,16
4125,9/5/2018,16
4126,19/5/2018,16
4127,13/5/2018,16
4128,13/5/2018,16
4129,3/5/2018,16
4130,9/5/2018,16
4131,13/5/2018,16
4132,8/5/2018,16
4133,26/5/2018,16
4134,13/5/2018,16
4135,19/5/2018,16
4136,19/5/2018,16
4137,21/5/2018,16
4138,9/5/2018,16
4139,13/5/2018,16
4140,11/5/2018,16
4141,19/5/2018,16
4142,26/5/2018,16
4143,8/5/2018,16
4144,25/5/2018,16
4145,13/5/2018,16
4146,14/5/2018,16
4147,11/5/2018,16
4148,9/5/2018,16
4149,21/5/2018,16
4150,10/5/2018,16
4151,31/5/2018,16
4152,20/5/2018,16
4153,13/5/2018,16
4154,9/5/2018,16
4155,21/5/2018,16
4156,29/5/2018,16
4157,14/5/2018,16
4158,28/5/2018,16
4159,9/5/2018,16
4160,13/5/2018,16
4161,29/5/2018,16
4162,31/5/2018,16
4163,31/5/2018,16
4164,9/5/2018,16
4165,15/5/2018,16
4166,26/5/2018,16
4167,31/5/2018,16
4168,28/5/2018,16
4169,13/5/2018,16
4170,9/5/2018,16
4171,29/5/2018,16
4172,9/5/2018,16
4173,13/5/2018,16
4174,9/5/2018,16
4175,9/5/2018,16
4176,9/5/2018,16
4177,9/5/2018,16
4178,25/5/2018,16
4179,25/5/2018,16
4180,31/5/2018,16
4181,21/5/2018,16
4182,9/5/2018,16
4183,9/5/2018,16
4184,19/5/2018,16
4185,10/5/2018,16
4186,16/5/2018,16
4187,16/5/2018,16
4188,21/5/2018,16
4189,9/5/2018,16
4190,10/5/2018,16
4191,19/5/2018,16
4192,25/5/2018,16
4193,29/5/2018,16
4194,9/5/2018,16
4195,9/5/2018,16
4196,19/5/2018,16
4197,21/5/2018,16
4198,7/5/2018,16
4199,9/5/2018,16
4200,12/5/2018,16
4201,7/5/2018,16
4202,7/5/2018,16
4203,10/5/2018,16
4204,9/5/2018,16
4205,20/5/2018,16
4206,28/5/2018,16
4207,31/5/2018,16
4208,9/5/2018,16
4209,19/5/2018,16
4210,19/5/2018,16
4211,7/5/2018,16
4212,23/5/2018,16
4213,9/5/2018,16
4214,26/5/2018,16
4215,28/5/2018,16
4216,31/5/2018,16
4217,21/5/2018,16
4218,9/5/2018,16
4219,9/5/2018,16
4220,29/5/2018,16
4221,7/5/2018,16
4222,31/5/2018,16
4223,10/5/2018,16
4224,11/5/2018,16
4225,11/5/2018,16
4226,29/5/2018,16
4227,9/5/2018,16
4228,13/5/2018,16
4229,13/5/2018,16
4230,23/5/2018,16
4231,25/5/2018,16
4232,29/5/2018,16
4233,9/5/2018,16
4234,9/5/2018,16
4235,16/5/2018,16
4236,17/5/2018,16
4237,10/5/2018,16
4238,13/5/2018,16
4239,14/5/2018,16
4240,9/5/2018,16
4241,10/5/2018,16
4242,9/5/2018,16
4243,13/5/2018,16
4244,26/5/2018,16
4245,9/5/2018,16
4246,13/5/2018,16
4247,28/5/2018,16
4248,28/5/2018,16
4249,31/5/2018,16
4250,19/5/2018,16
4251,9/5/2018,16
4252,9/5/2018,16
4253,13/5/2018,16
4254,16/5/2018,16
4255,26/5/2018,16
4256,7/5/2018,16
4257,21/5/2018,16
4258,9/5/2018,16
4259,2/5/2018,16
4260,9/5/2018,16
4261,21/5/2018,16
4262,31/5/2018,16
4263,13/5/2018,16
4264,24/5/2018,16
4265,25/5/2018,16
4266,7/5/2018,16
4267,9/5/2018,16
4268,10/5/2018,16
4269,14/5/2018,16
4270,9/5/2018,16
4271,9/5/2018,16
4272,10/5/2018,16
4273,9/5/2018,16
4274,13/5/2018,16
4275,19/5/2018,16
4276,22/5/2018,16
4277,10/5/2018,16
4278,23/5/2018,18
4279,9/5/2018,18
4280,13/5/2018,18
4281,14/5/2018,18
4282,2/5/2018,18
4283,17/5/2018,18
4284,25/5/2018,18
4285,29/5/2018,18
4286,10/5/2018,18
4287,2/5/2018,18
4288,9/5/2018,18
4289,22/5/2018,18
4290,28/5/2018,18
4291,9/5/2018,18
4292,10/5/2018,18
4293,10/5/2018,18
4294,24/5/2018,18
4295,21/5/2018,18
4296,10/5/2018,18
4297,4/5/2018,18
4298,9/5/2018,18
4299,9/5/2018,18
4300,13/5/2018,18
4301,17/5/2018,18
4302,26/5/2018,18
4303,31/5/2018,18
4304,10/5/2018,18
4305,9/5/2018,18
4306,10/5/2018,18
4307,26/5/2018,18
4308,21/5/2018,18
4309,9/5/2018,18
4310,31/5/2018,18
4311,9/5/2018,18
4312,9/5/2018,18
4313,10/5/2018,18
4314,17/5/2018,18
4315,26/5/2018,18
4316,29/5/2018,18
4317,16/5/2018,18
4318,19/5/2018,18
4319,19/5/2018,18
4320,19/5/2018,18
4321,2/5/2018,18
4322,8/5/2018,18
4323,10/5/2018,18
4324,26/5/2018,18
4325,7/5/2018,18
4326,30/5/2018,18
4327,10/5/2018,18
4328,16/5/2018,18
4329,21/5/2018,18
4330,26/5/2018,18
4331,16/5/2018,18
4332,19/5/2018,18
4333,24/5/2018,18
4334,9/5/2018,18
4335,11/5/2018,18
4336,19/5/2018,18
4337,9/5/2018,18
4338,9/5/2018,18
4339,13/5/2018,18
4340,26/5/2018,18
4341,16/5/2018,18
4342,26/5/2018,18
4343,13/5/2018,18
4344,31/5/2018,18
4345,16/5/2018,18
4346,9/5/2018,18
4347,10/5/2018,18
4348,25/5/2018,18
4349,14/5/2018,18
4350,19/5/2018,18
4351,31/5/2018,18
4352,9/5/2018,18
4353,10/5/2018,18
4354,2/5/2018,18
4355,20/5/2018,18
4356,9/5/2018,18
4357,16/5/2018,18
4358,19/5/2018,18
4359,25/5/2018,18
4360,31/5/2018,18
4361,16/5/2018,18
4362,26/5/2018,18
4363,31/5/2018,18
4364,19/5/2018,18
4365,23/5/2018,18
4366,9/5/2018,18
4367,13/5/2018,18
4368,21/5/2018,18
4369,17/5/2018,18
4370,21/5/2018,18
4371,28/5/2018,18
4372,13/5/2018,18
4373,21/5/2018,18
4374,9/5/2018,18
4375,16/5/2018,18
4376,4/5/2018,18
4377,10/5/2018,18
4378,19/5/2018,18
4379,26/5/2018,18
4380,9/5/2018,18
4381,21/5/2018,18
4382,24/5/2018,18
4383,31/5/2018,18
4384,10/5/2018,18
4385,17/5/2018,18
4386,21/5/2018,18
4387,19/5/2018,18
4388,29/5/2018,18
4389,3/5/2018,18
4390,9/5/2018,18
4391,10/5/2018,18
4392,9/5/2018,18
4393,17/5/2018,18
4394,10/5/2018,18
4395,26/5/2018,18
4396,9/5/2018,18
4397,11/5/2018,18
4398,31/5/2018,18
4399,5/5/2018,18
4400,9/5/2018,18
4401,10/5/2018,18
4402,31/5/2018,18
4403,17/5/2018,18
4404,10/5/2018,18
4405,9/5/2018,18
4406,13/5/2018,18
4407,25/5/2018,18
4408,9/5/2018,18
4409,10/5/2018,18
4410,19/5/2018,18
4411,29/5/2018,18
4412,13/5/2018,18
4413,19/5/2018,18
4414,26/5/2018,18
4415,29/5/2018,18
4416,3/5/2018,18
4417,10/5/2018,18
4418,9/5/2018,18
4419,23/5/2018,18
4420,9/5/2018,18
4421,10/5/2018,18
4422,13/5/2018,18
4423,2/5/2018,18
4424,17/5/2018,18
4425,9/5/2018,18
4426,11/5/2018,18
4427,5/5/2018,18
4428,11/5/2018,18
4429,9/5/2018,18
4430,17/5/2018,18
4431,9/5/2018,18
4432,10/5/2018,18
4433,23/5/2018,18
4434,19/5/2018,18
4435,31/5/2018,18
4436,17/5/2018,18
4437,26/5/2018,18
4438,28/5/2018,18
4439,16/5/2018,18
4440,21/5/2018,18
4441,13/5/2018,18
4442,30/5/2018,18
4443,9/5/2018,18
4444,19/5/2018,18
4445,9/5/2018,18
4446,30/5/2018,18
4447,28/5/2018,18
4448,9/5/2018,18
4449,20/5/2018,18
4450,29/5/2018,18
4451,7/5/2018,18
4452,11/5/2018,18
4453,17/5/2018,18
4454,28/5/2018,18
4455,10/5/2018,18
4456,10/5/2018,18
4457,25/5/2018,18
4458,10/5/2018,18
4459,10/5/2018,18
4460,9/5/2018,18
4461,31/5/2018,18
4462,14/5/2018,18
4463,23/5/2018,18
4464,19/5/2018,18
4465,17/5/2018,18
4466,9/5/2018,18
4467,20/5/2018,18
4468,31/5/2018,18
4469,26/5/2018,18
4470,17/5/2018,18
4471,7/5/2018,18
4472,28/5/2018,18
4473,2/5/2018,18
4474,14/5/2018,18
4475,23/5/2018,18
4476,28/5/2018,18
4477,26/5/2018,18
4478,9/5/2018,18
4479,10/5/2018,18
4480,17/5/2018,18
4481,19/5/2018,18
4482,17/5/2018,18
4483,9/5/2018,18
4484,13/5/2018,18
4485,10/5/2018,18
4486,25/5/2018,18
4487,28/5/2018,18
4488,11/5/2018,18
4489,19/5/2018,18
4490,28/5/2018,18
4491,29/5/2018,18
4492,26/5/2018,18
4493,7/5/2018,18
4494,21/5/2018,18
4495,26/5/2018,18
4496,31/5/2018,18
4497,10/5/2018,18
4498,10/5/2018,18
4499,28/5/2018,18
4500,10/5/2018,18
4501,10/5/2018,18
4502,19/5/2018,18
4503,23/5/2018,18
4504,10/5/2018,18
4505,10/5/2018,18
4506,7/5/2018,18
4507,8/5/2018,18
4508,9/5/2018,18
4509,26/5/2018,18
4510,9/5/2018,18
4511,24/5/2018,18
4512,31/5/2018,18
4513,29/5/2018,18
4514,10/5/2018,18
4515,14/5/2018,18
4516,24/5/2018,18
4517,10/5/2018,18
4518,28/5/2018,18
4519,26/5/2018,18
4520,2/5/2018,18
4521,10/5/2018,18
4522,10/5/2018,18
4523,30/5/2018,18
4524,31/5/2018,18
4525,19/5/2018,18
4526,25/5/2018,18
4527,9/5/2018,18
4528,28/5/2018,18
4529,28/5/2018,18
4530,28/5/2018,18
4531,7/5/2018,18
4532,17/5/2018,18
4533,9/5/2018,18
4534,28/5/2018,18
4535,29/5/2018,18
4536,3/5/2018,18
4537,10/5/2018,18
4538,14/5/2018,18
4539,24/5/2018,18
4540,14/5/2018,18
4541,14/5/2018,18
4542,19/5/2018,18
4543,19/5/2018,18
4544,21/5/2018,18
4545,14/5/2018,18
4546,20/5/2018,18
4547,11/5/2018,18
4548,10/5/2018,18
4549,16/5/2018,18
4550,9/5/2018,18
4551,28/5/2018,18
4552,29/5/2018,18
4553,9/5/2018,18
4554,24/5/2018,18
4555,13/5/2018,18
4556,31/5/2018,18
4557,31/5/2018,18
4558,8/5/2018,18
4559,17/5/2018,18
4560,22/5/2018,18
4561,16/5/2018,18
4562,9/5/2018,18
4563,9/5/2018,18
4564,31/5/2018,18
4565,14/5/2018,18
4566,28/5/2018,18
4567,4/5/2018,18
4568,10/5/2018,18
4569,14/5/2018,18
4570,19/5/2018,18
4571,9/5/2018,18
4572,26/5/2018,18
4573,14/5/2018,18
4574,9/5/2018,18
4575,13/5/2018,18
4576,22/5/2018,18
4577,9/5/2018,18
4578,9/5/2018,18
4579,9/5/2018,18
4580,14/5/2018,18
4581,25/5/2018,18
4582,29/5/2018,18
4583,14/5/2018,18
4584,25/5/2018,18
4585,17/5/2018,18
4586,11/5/2018,18
4587,16/5/2018,18
4588,17/5/2018,18
4589,25/5/2018,18
4590,5/5/2018,18
4591,13/5/2018,18
4592,17/5/2018,18
4593,17/5/2018,18
4594,23/5/2018,18
4595,9/5/2018,18
4596,9/5/2018,18
4597,19/5/2018,18
4598,10/5/2018,18
4599,19/5/2018,18
4600,9/5/2018,18
4601,9/5/2018,18
4602,20/5/2018,18
4603,2/5/2018,18
4604,10/5/2018,18
4605,9/5/2018,18
4606,19/5/2018,18
4607,19/5/2018,18
4608,14/5/2018,18
4609,9/5/2018,18
4610,9/5/2018,18
4611,19/5/2018,18
4612,19/5/2018,18
4613,16/5/2018,18
4614,9/5/2018,18
4615,11/5/2018,18
4616,19/5/2018,18
4617,9/5/2018,18
4618,16/5/2018,18
4619,31/5/2018,18
4620,9/5/2018,18
4621,31/5/2018,18
4622,23/5/2018,18
4623,9/5/2018,18
4624,10/5/2018,18
4625,25/5/2018,18
4626,9/5/2018,18
4627,11/5/2018,18
4628,9/5/2018,18
4629,9/5/2018,18
4630,10/5/2018,18
4631,9/5/2018,18
4632,5/5/2018,18
4633,16/5/2018,18
4634,4/5/2018,18
4635,9/5/2018,18
4636,28/5/2018,18
4637,17/5/2018,18
4638,17/5/2018,18
4639,8/5/2018,18
4640,10/5/2018,18
4641,9/5/2018,18
4642,9/5/2018,18
4643,31/5/2018,18
4644,9/5/2018,18
4645,9/5/2018,18
4646,31/5/2018,18
4647,20/5/2018,18
4648,26/5/2018,18
4649,9/5/2018,18
4650,17/5/2018,18
4651,31/5/2018,18
4652,19/5/2018,18
4653,19/5/2018,18
4654,10/5/2018,18
4655,7/5/2018,18
4656,21/5/2018,18
4657,25/5/2018,18
4658,31/5/2018,18
4659,9/5/2018,18
4660,11/5/2018,18
4661,31/5/2018,18
4662,10/5/2018,18
4663,9/5/2018,18
4664,14/5/2018,18
4665,19/5/2018,18
4666,2/5/2018,18
4667,10/5/2018,18
4668,11/5/2018,18
4669,16/5/2018,18
4670,28/5/2018,18
4671,7/5/2018,18
4672,7/5/2018,18
4673,29/5/2018,18
4674,7/5/2018,18
4675,9/5/2018,18
4676,19/5/2018,18
4677,26/5/2018,18
4678,21/5/2018,18
4679,22/5/2018,18
4680,7/5/2018,18
4681,16/5/2018,18
4682,29/5/2018,18
4683,9/5/2018,18
4684,10/5/2018,18
4685,3/5/2018,18
4686,17/5/2018,18
4687,25/5/2018,18
4688,5/5/2018,18
4689,10/5/2018,18
4690,14/5/2018,18
4691,9/5/2018,18
4692,9/5/2018,18
4693,9/5/2018,18
4694,10/5/2018,18
4695,11/5/2018,18
4696,21/5/2018,18
4697,17/5/2018,18
4698,7/5/2018,18
4699,16/5/2018,18
4700,9/5/2018,18
4701,14/5/2018,18
4702,19/5/2018,18
4703,19/5/2018,18
4704,9/5/2018,18
4705,14/5/2018,18
4706,17/5/2018,18
4707,31/5/2018,18
4708,13/5/2018,18
4709,8/5/2018,18
4710,14/5/2018,18
4711,5/5/2018,18
4712,19/5/2018,18
4713,19/5/2018,18
4714,9/5/2018,18
4715,29/5/2018,18
4716,31/5/2018,18
4717,11/5/2018,18
4718,25/5/2018,18
4719,29/5/2018,18
4720,21/5/2018,18
4721,25/5/2018,18
4722,19/5/2018,18
4723,21/5/2018,18
4724,10/5/2018,18
4725,10/5/2018,18
4726,13/5/2018,18
4727,29/5/2018,18
4728,8/5/2018,18
4729,14/5/2018,18
4730,31/5/2018,18
4731,9/5/2018,18
4732,10/5/2018,18
4733,16/5/2018,18
4734,31/5/2018,18
4735,24/5/2018,18
4736,19/5/2018,18
4737,25/5/2018,18
4738,11/5/2018,18
4739,23/5/2018,18
4740,31/5/2018,18
4741,10/5/2018,18
4742,17/5/2018,18
